STAR:010,2,WQG11A,RW27,WQG,ZY,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,YNJ,ZY,D, , , , , ;
STAR:020,2,WQG11A,RW27,D041N,ZY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04570,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,WQG12A,RW27,WQG,ZY,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,YNJ,ZY,D, , , , , ;
STAR:015,2,WQG12A,RW27,D041N,ZY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,WQG12A,RW27,YNJ,ZY,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04570,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,WQG19A,RW27,YJ401,ZY,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,YNJ,ZY,D, , , , , ;
STAR:020,5,WQG19A,RW27,YJ605,ZY,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,WQG19A,RW27,YJ604,ZY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04570,     ,     ,-,200,    ,   , , , , , , , , ;
STAR:010,5,CBS09A,RW09,YJ403,ZY,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,YNJ,ZY,D, , , , , ;
STAR:020,5,CBS09A,RW09,YJ404,ZY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,CBS09A,RW09,P08,ZY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,CBS09A,RW09,YJ405,ZY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,CBS09A,RW09,YJ406,ZY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,CBS09A,RW09,YJ504,ZY,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,04600,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:070,5,CBS09A,RW09,YJ506,ZY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,03600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,CBS09A,RW09,YJ503,ZY,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,03100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,CBS08A,RW09,YJ403,ZY,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,YNJ,ZY,D, , , , , ;
STAR:020,5,CBS08A,RW09,YJ505,ZY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,04600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,CBS08A,RW09,YJ503,ZY,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,03100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,CBS19A,RW27,YJ403,ZY,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,YNJ,ZY,D, , , , , ;
STAR:020,5,CBS19A,RW27,YJ404,ZY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
